residue,count,avg_steps,avg_v2,avg_log_drift,avg_odd_mult,theoretical_drift
1763,24414,102.9959,2.2015,-0.4274,0.9609,-0.2877
1765,24414,103.2838,2.2000,-0.4263,0.9252,-0.2877
1767,24414,133.7034,1.9947,-0.2840,1.0000,-0.2877
1769,24414,126.6300,2.0284,-0.3074,0.9783,-0.2877
1771,24414,118.9227,2.0740,-0.3390,0.9730,-0.2877
1773,24414,110.9398,2.1313,-0.3787,0.9319,-0.2877
1775,24414,134.0062,1.9938,-0.2834,1.0087,-0.2877
1777,24414,102.9959,2.2015,-0.4274,0.9151,-0.2877
1779,24414,126.3181,2.0312,-0.3093,0.9838,-0.2877
1781,24414,118.2143,2.0779,-0.3417,0.9755,-0.2877
1783,24414,125.8931,2.0321,-0.3099,0.9786,-0.2877
1785,24414,110.8441,2.1307,-0.3783,0.9564,-0.2877
1787,24414,126.2796,2.0305,-0.3088,0.9866,-0.2877
1789,24414,133.8766,1.9943,-0.2838,1.0020,-0.2877
1791,24414,149.3819,1.9358,-0.2432,1.0329,-0.2877
1793,24414,102.9959,2.2015,-0.4274,0.9186,-0.2877
1795,24414,118.4708,2.0755,-0.3400,0.9628,-0.2877
1797,24414,110.6053,2.1334,-0.3802,0.9379,-0.2877
1799,24414,118.4708,2.0755,-0.3400,0.9671,-0.2877
1801,24414,133.7889,1.9944,-0.2838,0.9956,-0.2877
1803,24414,118.3106,2.0768,-0.3409,0.9561,-0.2877
1805,24414,118.6838,2.0760,-0.3403,0.9702,-0.2877
1807,24414,110.6053,2.1334,-0.3802,0.9767,-0.2877
1809,24414,118.6838,2.0760,-0.3403,0.9588,-0.2877
1811,24414,125.9354,2.0325,-0.3102,0.9783,-0.2877
1813,24414,87.9415,2.4184,-0.5777,0.8820,-0.2877
1815,24414,126.6443,2.0307,-0.3090,1.0016,-0.2877
1817,24414,134.2091,1.9941,-0.2836,1.0021,-0.2877
1819,24414,149.4911,1.9356,-0.2431,1.0328,-0.2877
1821,24414,118.6187,2.0758,-0.3402,0.9515,-0.2877
1823,24414,126.4242,2.0303,-0.3087,0.9843,-0.2877
1825,24414,110.9615,2.1305,-0.3781,0.9365,-0.2877
1827,24414,111.1688,2.1280,-0.3764,0.9463,-0.2877
1829,24414,111.1688,2.1280,-0.3764,0.9526,-0.2877
1831,24414,125.8917,2.0325,-0.3102,0.9834,-0.2877
1833,24414,118.6213,2.0748,-0.3395,0.9867,-0.2877
1835,24414,111.1688,2.1280,-0.3764,0.9364,-0.2877
1837,24414,103.3781,2.1980,-0.4249,0.9064,-0.2877
1839,24414,118.5822,2.0758,-0.3402,0.9726,-0.2877
1841,24414,103.3781,2.1980,-0.4249,0.9259,-0.2877
1843,24414,103.3781,2.1980,-0.4249,0.9211,-0.2877
1845,24414,103.3423,2.1999,-0.4262,0.9158,-0.2877
1847,24414,118.9835,2.0733,-0.3385,0.9807,-0.2877
1849,24414,118.7680,2.0753,-0.3399,0.9599,-0.2877
1851,24414,111.1037,2.1291,-0.3772,0.9519,-0.2877
1853,24414,118.4909,2.0761,-0.3404,0.9644,-0.2877
1855,24414,126.1439,2.0317,-0.3096,0.9930,-0.2877
1857,24414,103.3423,2.1999,-0.4262,0.9241,-0.2877
1859,24414,111.2027,2.1271,-0.3758,0.9492,-0.2877
1861,24414,103.3423,2.1999,-0.4262,0.9190,-0.2877
1863,24414,126.2701,2.0303,-0.3087,0.9867,-0.2877
1865,24414,118.6798,2.0749,-0.3396,0.9594,-0.2877
1867,24414,103.3423,2.1999,-0.4262,0.9262,-0.2877
1869,24414,118.5835,2.0762,-0.3405,0.9591,-0.2877
1871,24414,126.3778,2.0302,-0.3086,0.9795,-0.2877
1873,24414,118.5835,2.0762,-0.3405,0.9672,-0.2877
1875,24414,133.7437,1.9948,-0.2841,1.0019,-0.2877
1877,24414,95.7683,2.2889,-0.4879,0.9404,-0.2877
1879,24414,119.2721,2.0727,-0.3381,0.9692,-0.2877
1881,24414,111.1098,2.1298,-0.3777,0.9393,-0.2877
1883,24414,133.6567,1.9948,-0.2841,0.9958,-0.2877
1885,24414,118.6726,2.0753,-0.3399,0.9709,-0.2877
1887,24414,111.1098,2.1298,-0.3777,0.9897,-0.2877
1889,24414,126.0296,2.0320,-0.3099,0.9769,-0.2877
1891,24414,95.6233,2.2920,-0.4901,0.9167,-0.2877
1893,24414,95.6233,2.2920,-0.4901,0.9182,-0.2877
1895,24414,149.0988,1.9370,-0.2440,1.0325,-0.2877
1897,24414,118.8922,2.0749,-0.3396,0.9686,-0.2877
1899,24414,118.9698,2.0740,-0.3390,0.9635,-0.2877
1901,24414,110.9915,2.1293,-0.3773,0.9501,-0.2877
1903,24414,133.5877,1.9948,-0.2841,1.0019,-0.2877
1905,24414,103.3543,2.2007,-0.4268,0.9308,-0.2877
1907,24414,110.9162,2.1303,-0.3780,0.9389,-0.2877
1909,24414,103.3543,2.2007,-0.4268,0.9224,-0.2877
1911,24414,110.9162,2.1303,-0.3780,0.9438,-0.2877
1913,24414,126.2704,2.0307,-0.3089,0.9865,-0.2877
1915,24414,125.9764,2.0321,-0.3099,0.9769,-0.2877
1917,24414,125.8209,2.0327,-0.3103,0.9852,-0.2877
1919,24414,133.6227,1.9956,-0.2846,1.0062,-0.2877
1921,24414,118.6385,2.0746,-0.3394,0.9495,-0.2877
1923,24414,110.9645,2.1310,-0.3785,0.9446,-0.2877
1925,24414,118.7205,2.0745,-0.3393,0.9686,-0.2877
1927,24414,110.9645,2.1310,-0.3785,0.9509,-0.2877
1929,24414,126.2352,2.0308,-0.3091,0.9772,-0.2877
1931,24414,126.3566,2.0307,-0.3090,0.9840,-0.2877
1933,24414,95.7683,2.2889,-0.4879,0.9081,-0.2877
1935,24414,126.3788,2.0301,-0.3086,0.9897,-0.2877
1937,24414,118.8350,2.0733,-0.3385,0.9526,-0.2877
1939,24414,118.8350,2.0733,-0.3385,0.9715,-0.2877
1941,24414,110.9038,2.1311,-0.3785,0.9609,-0.2877
1943,24414,103.5203,2.1986,-0.4253,0.9440,-0.2877
1945,24414,103.5203,2.1986,-0.4253,0.9288,-0.2877
1947,24414,126.4180,2.0302,-0.3086,0.9899,-0.2877
1949,24414,118.5895,2.0759,-0.3403,0.9673,-0.2877
1951,24414,133.9671,1.9936,-0.2832,1.0021,-0.2877
1953,24414,111.3074,2.1274,-0.3760,0.9422,-0.2877
1955,24414,110.9038,2.1311,-0.3785,0.9535,-0.2877
1957,24414,126.0193,2.0325,-0.3102,0.9891,-0.2877
1959,24414,133.9511,1.9945,-0.2839,0.9958,-0.2877
1961,24414,141.3174,1.9641,-0.2628,1.0154,-0.2877
1963,24414,126.7212,2.0289,-0.3077,0.9730,-0.2877
1965,24414,126.2968,2.0315,-0.3095,0.9790,-0.2877
1967,24414,118.4466,2.0771,-0.3411,0.9759,-0.2877
1969,24414,95.7683,2.2889,-0.4879,0.8979,-0.2877
1971,24414,95.7683,2.2889,-0.4879,0.9239,-0.2877
1973,24414,110.7879,2.1320,-0.3792,0.9447,-0.2877
1975,24414,118.5987,2.0748,-0.3395,0.9709,-0.2877
1977,24414,110.9686,2.1301,-0.3778,0.9364,-0.2877
1979,24414,110.9686,2.1301,-0.3778,0.9494,-0.2877
1981,24414,126.0430,2.0327,-0.3103,0.9834,-0.2877
1983,24414,133.5893,1.9956,-0.2846,1.0083,-0.2877
1985,24414,110.7879,2.1320,-0.3792,0.9348,-0.2877
1987,24414,126.4178,2.0297,-0.3083,0.9899,-0.2877
1989,24414,103.5000,2.1972,-0.4244,0.9306,-0.2877
1991,24414,126.3075,2.0307,-0.3090,0.9772,-0.2877
1993,24414,126.2239,2.0295,-0.3082,0.9901,-0.2877
1995,24414,103.2082,2.2003,-0.4265,0.9248,-0.2877
1997,24414,110.5712,2.1325,-0.3795,0.9312,-0.2877
1999,24414,118.4217,2.0764,-0.3406,0.9798,-0.2877
2001,24414,110.5712,2.1325,-0.3795,0.9312,-0.2877
2003,24414,133.9605,1.9943,-0.2837,1.0021,-0.2877
2005,24414,111.2492,2.1274,-0.3760,0.9779,-0.2877
2007,24414,125.9662,2.0328,-0.3104,0.9938,-0.2877
2009,24414,103.5000,2.1972,-0.4244,0.9430,-0.2877
2011,24414,126.1403,2.0317,-0.3096,0.9898,-0.2877
2013,24414,118.3331,2.0771,-0.3411,0.9584,-0.2877
2015,24414,126.3394,2.0315,-0.3095,0.9932,-0.2877
2017,24414,133.8387,1.9940,-0.2835,0.9959,-0.2877
2019,24414,111.2492,2.1274,-0.3760,0.9779,-0.2877
2021,24414,118.2114,2.0774,-0.3414,0.9620,-0.2877
2023,24414,125.9957,2.0320,-0.3099,0.9891,-0.2877
2025,24414,133.3241,1.9967,-0.2854,0.9993,-0.2877
2027,24414,133.8612,1.9946,-0.2840,0.9954,-0.2877
2029,24414,118.1732,2.0787,-0.3422,0.9558,-0.2877
2031,24414,125.6587,2.0336,-0.3110,0.9973,-0.2877
2033,24414,119.0301,2.0722,-0.3377,0.9767,-0.2877
2035,24414,126.1775,2.0309,-0.3091,0.9789,-0.2877
2037,24414,126.7706,2.0285,-0.3074,1.0017,-0.2877
2039,24414,126.0941,2.0318,-0.3097,0.9784,-0.2877
2041,24414,126.1247,2.0315,-0.3095,0.9767,-0.2877
2043,24414,133.8145,1.9938,-0.2834,0.9955,-0.2877
2045,24414,142.1580,1.9625,-0.2617,1.0212,-0.2877
2047,24414,157.5123,1.9122,-0.2269,1.0479,-0.2877
